Modality,H_0,H_1,H_2,H_inf
"[Humidity, Acc.y, Acc.z, Temp., Pressure, Gyro.x, Gyro.y, Gyro.z]",50.7095297753072,24.1240372297172,22.2508511642517,13.7248745217618
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Mag.x, Mag.y, Mag.z]",46.8454746049912,18.6374502138183,17.2532735052257,13.718664490555
"[Humidity, Acc.x, Acc.z, Temp., Mag.x, Mag.y, Mag.z]",42.7580117637408,18.5888021569347,17.248113699123,13.718664490555
"[Humidity, Mag.x, Gyro.x, Gyro.z]",29.8538268459636,18.9138874429175,17.6653898255204,13.7185687513449
"[Humidity, Acc.x, Acc.y, Temp., Mag.x, Mag.y, Mag.z]",42.6755496035488,18.5904229051764,17.2481288632088,13.718497509337
"[Humidity, Acc.y, Acc.z, Temp., Mag.x, Mag.y, Mag.z]",42.6755496035488,18.6215754955622,17.2526900063952,13.7184515885367
"[Humidity, Acc.z, Temp., Mag.x, Mag.y, Mag.z]",38.5880867622985,18.5729274386787,17.2470363223569,13.7184515885367
"[Humidity, Acc.x, Temp., Mag.x, Mag.y, Mag.z]",38.5880867622985,18.5567921425142,17.239989078131,13.7183196367333
"[Humidity, Acc.y, Temp., Mag.x, Mag.y, Mag.z]",38.5056246021065,18.5724167550244,17.2468209360126,13.7183196367333
"[Humidity, Temp., Mag.x, Mag.y, Mag.z]",34.4181617608562,18.5237686981409,17.2228144504708,13.7183196367333
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Temp., Gyro.x, Gyro.y]",48.7764054500375,19.9009064937561,18.2611056558578,13.714382418457
"[Humidity, Acc.y, Acc.z, Light, Temp., Gyro.x, Gyro.y]",44.6064804485952,19.8893506768076,18.2606357110713,13.714382418457
"[Humidity, Acc.x, Acc.z, Temp., Pressure, Gyro.x, Gyro.y, Gyro.z]",50.7919919354992,24.1057128059744,22.2338151590276,13.7087907984267
"[Humidity, Acc.x, Acc.z, Light, Temp., Gyro.x, Gyro.y]",44.6889426087872,19.8867589748115,18.2601708903895,13.7086460489078
"[Humidity, Acc.z, Light, Temp., Gyro.x, Gyro.y]",40.5190176073449,19.875203157863,18.2595232938041,13.7086460489078
"[Humidity, Acc.x, Acc.y, Light, Temp., Gyro.x, Gyro.y]",44.6064804485952,19.8726571160044,18.2537822048505,13.7067288459135
"[Humidity, Acc.y, Light, Temp., Gyro.x, Gyro.y]",40.4365554471529,19.8611012990559,18.2530902073546,13.7067288459135
"[Humidity, Acc.x, Light, Temp., Gyro.x, Gyro.y]",40.5190176073449,19.8585095970598,18.2526153995841,13.7009924763644
"[Humidity, Light, Temp., Gyro.x, Gyro.y]",36.3490926059026,19.8469537801113,18.2515896790595,13.7009924763644
"[Pressure, Mag.z, Gyro.y, Gyro.z]",28.5764142095083,18.8066120412476,17.7789575677522,13.697849623232
"[Acc.x, Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Gyro.z]",46.9183584279512,19.2512262341511,17.5556963012155,13.6891117594685
"[Acc.x, Acc.z, Light, Temp., Pressure, Mag.x, Gyro.z]",42.8308955867008,19.2370787152065,17.5550622253836,13.6891117594685
"[Acc.y, Acc.z, Light, Temp., Pressure, Mag.x, Gyro.z]",42.7484334265089,19.2396704172026,17.5554328957562,13.6891117594685
"[Acc.z, Light, Temp., Pressure, Mag.x, Gyro.z]",38.6609705852585,19.2255228982581,17.5546952461306,13.6891117594685
"[Acc.x, Acc.y, Light, Temp., Pressure, Mag.x, Gyro.z]",42.7484334265089,19.2229768563994,17.5493793333383,13.6887180645443
"[Acc.x, Light, Temp., Pressure, Mag.x, Gyro.z]",38.6609705852585,19.2088293374548,17.5486156239561,13.6887180645443
"[Acc.y, Light, Temp., Pressure, Mag.x, Gyro.z]",38.5785084250665,19.2114210394509,17.5489862297994,13.6887180645443
"[Light, Temp., Pressure, Mag.x, Gyro.z]",34.4910455838162,19.1972735205064,17.5480142977599,13.6887180645443
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Pressure, Mag.z, Gyro.z]",46.2342784140371,19.6005762678233,18.1778703308663,13.6880301442862
"[Humidity, Acc.x, Acc.z, Temp., Pressure, Mag.z, Gyro.z]",42.1468155727867,19.5663771258245,18.1725882196531,13.6880301442862
"[Humidity, Acc.x, Acc.y, Temp., Pressure, Mag.z, Gyro.z]",42.0643534125947,19.5687347243763,18.1733776819937,13.6879951148715
"[Humidity, Acc.y, Acc.z, Temp., Pressure, Mag.z, Gyro.z]",42.0643534125947,19.5847015495673,18.1769512887106,13.6878172422679
"[Humidity, Acc.x, Temp., Pressure, Mag.z, Gyro.z]",37.9768905713444,19.5431810655853,18.167919259634,13.6878172422679
"[Humidity, Acc.z, Temp., Pressure, Mag.z, Gyro.z]",37.9768905713444,19.5505024075684,18.1703586226648,13.6878172422679
"[Humidity, Acc.y, Temp., Pressure, Mag.z, Gyro.z]",37.8944284111524,19.5507285742243,18.169957242726,13.6878172422679
"[Humidity, Temp., Pressure, Mag.z, Gyro.z]",33.8069655699021,19.5165294322254,18.1442692216566,13.6878172422679
"[Humidity, Acc.z, Temp., Pressure, Gyro.x, Gyro.y, Gyro.z]",46.6220669340569,24.0898380877184,22.2218186596816,13.6804804024033
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Temp., Gyro.x, Gyro.z]",48.9511382946755,20.2926270289936,18.6311830679189,13.6721541830677
"[Humidity, Acc.y, Acc.z, Light, Temp., Gyro.x, Gyro.z]",44.7812132932332,20.2810712120451,18.6308061876307,13.6721541830677
"[Humidity, Acc.x, Acc.z, Light, Temp., Gyro.x, Gyro.z]",44.8636754534252,20.278479510049,18.6303374911784,13.6664178135185
"[Humidity, Acc.z, Light, Temp., Gyro.x, Gyro.z]",40.6937504519829,20.2669236931006,18.6298139319647,13.6664178135185
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Pressure, Mag.x, Gyro.z]",46.2138143114773,19.5852736989512,18.1702020286507,13.6653796445227
"[Humidity, Acc.x, Acc.z, Temp., Pressure, Mag.x, Gyro.z]",42.126351470227,19.5510745569524,18.1652448118495,13.6653796445227
"[Humidity, Acc.x, Acc.y, Temp., Pressure, Mag.x, Gyro.z]",42.043889310035,19.5534321555042,18.1666635192132,13.665344615108
"[Humidity, Acc.y, Acc.z, Temp., Pressure, Mag.x, Gyro.z]",42.043889310035,19.5693989806952,18.1694131666515,13.6651667425044
"[Humidity, Acc.x, Temp., Pressure, Mag.x, Gyro.z]",37.9564264687847,19.5278784967132,18.1614698511625,13.6651667425044
"[Humidity, Acc.z, Temp., Pressure, Mag.x, Gyro.z]",37.9564264687847,19.5351998386964,18.1635303359715,13.6651667425044
"[Humidity, Acc.y, Temp., Pressure, Mag.x, Gyro.z]",37.8739643085927,19.5354260053522,18.1641427364668,13.6651667425044
"[Humidity, Temp., Pressure, Mag.x, Gyro.z]",33.7865014673424,19.5012268633534,18.1447394619315,13.6651667425044
"[Humidity, Acc.x, Acc.y, Light, Temp., Gyro.x, Gyro.z]",44.7812132932332,20.2643776512419,18.6234863569509,13.6645006105242
"[Humidity, Acc.y, Light, Temp., Gyro.x, Gyro.z]",40.6112882917909,20.2528218342934,18.6229255997696,13.6645006105242
"[Humidity, Acc.x, Light, Temp., Gyro.x, Gyro.z]",40.6937504519829,20.2502301322973,18.622436788826,13.6587642409751
"[Humidity, Light, Temp., Gyro.x, Gyro.z]",36.5238254505406,20.2386743153488,18.6215964489167,13.6587642409751
"[Humidity, Acc.x, Acc.y, Acc.z, Mag.y, Mag.z, Gyro.z]",41.4152605744539,18.090265225268,16.7592142168071,13.6544399143477
"[Humidity, Acc.x, Acc.z, Mag.y, Mag.z, Gyro.z]",37.3277977332035,18.0416171683845,16.7568588226329,13.6544399143477
"[Humidity, Acc.x, Acc.y, Mag.y, Mag.z, Gyro.z]",37.2453355730116,18.0431130180391,16.7566601920947,13.6542630897547
"[Humidity, Acc.y, Acc.z, Mag.y, Mag.z, Gyro.z]",37.2453355730116,18.074390507012,16.7586951400883,13.6542270123294
"[Humidity, Acc.z, Mag.y, Mag.z, Gyro.z]",33.1578727317612,18.0257424501285,16.7561170911294,13.6542270123294
"[Humidity, Acc.x, Mag.y, Mag.z, Gyro.z]",33.1578727317612,18.0094822553769,16.7527456113136,13.654085217151
"[Humidity, Acc.y, Mag.y, Mag.z, Gyro.z]",33.0754105715692,18.0251068678871,16.7558700958667,13.654085217151
"[Humidity, Mag.y, Mag.z, Gyro.z]",28.9879477303189,17.9764588110036,16.7448592091287,13.654085217151
"[Humidity, Acc.x, Acc.y, Acc.z, Mag.x, Mag.z, Gyro.z]",41.5001494720404,18.0616002145801,16.7223284963609,13.652459190221
"[Humidity, Acc.x, Acc.z, Mag.x, Mag.z, Gyro.z]",37.41268663079,18.0129521576965,16.720156498019,13.652459190221
"[Humidity, Acc.x, Acc.y, Mag.x, Mag.z, Gyro.z]",37.3302244705981,18.0145729059382,16.7200051803685,13.6522923295784
"[Humidity, Acc.y, Acc.z, Mag.x, Mag.z, Gyro.z]",37.3302244705981,18.045725496324,16.7218180091416,13.6522462882026
"[Humidity, Acc.z, Mag.x, Mag.z, Gyro.z]",33.2427616293477,17.9970774394405,16.7194365191746,13.6522462882026
"[Humidity, Acc.x, Mag.x, Mag.z, Gyro.z]",33.2427616293477,17.980942143276,16.7163423149251,13.6521144569748
"[Humidity, Acc.y, Mag.x, Mag.z, Gyro.z]",33.1602994691558,17.9965667557862,16.7192480210378,13.6521144569748
"[Humidity, Mag.x, Mag.z, Gyro.z]",29.0728366279054,17.9479186989027,16.7090956856419,13.6521144569748
"[Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.x, Mag.y, Mag.z]",46.7337306746374,17.8889055704098,16.6987630005016,13.6518977525847
"[Acc.x, Acc.z, Light, Pressure, Mag.x, Mag.y, Mag.z]",42.646267833387,17.8747580514652,16.6984180385242,13.6518977525847
"[Acc.y, Acc.z, Light, Pressure, Mag.x, Mag.y, Mag.z]",42.5638056731951,17.8773497534613,16.698654319427,13.6518977525847
"[Acc.z, Light, Pressure, Mag.x, Mag.y, Mag.z]",38.4763428319447,17.8632022345167,16.6982690456269,13.6518977525847
"[Acc.x, Acc.y, Light, Pressure, Mag.x, Mag.y, Mag.z]",42.5638056731951,17.8606561926581,16.6956534282115,13.6515040576604
"[Acc.x, Light, Pressure, Mag.x, Mag.y, Mag.z]",38.4763428319447,17.8465086737135,16.6952549722772,13.6515040576604
"[Acc.y, Light, Pressure, Mag.x, Mag.y, Mag.z]",38.3938806717528,17.8491003757096,16.6955000889114,13.6515040576604
"[Light, Pressure, Mag.x, Mag.y, Mag.z]",34.3064178305024,17.834952856765,16.6950290942884,13.6515040576604
"[Acc.x, Acc.y, Acc.z, Temp., Mag.z, Gyro.x, Gyro.z]",41.8865662933795,18.2387614333532,16.738956093867,13.6482131786155
"[Acc.x, Acc.z, Temp., Mag.z, Gyro.x, Gyro.z]",37.7991034521291,18.1901133764697,16.7349981146211,13.6482131786155
"[Acc.y, Acc.z, Temp., Mag.z, Gyro.x, Gyro.z]",37.7166412919371,18.2228867150972,16.7383975416286,13.6480002765971
"[Acc.z, Temp., Mag.z, Gyro.x, Gyro.z]",33.6291784506868,18.1742386582136,16.7342757465691,13.6480002765971
"[Acc.x, Acc.y, Temp., Mag.z, Gyro.x, Gyro.z]",37.7166412919371,18.207862826564,16.7362712011011,13.6479240865003
"[Acc.x, Temp., Mag.z, Gyro.x, Gyro.z]",33.6291784506868,18.1675389514444,16.7329660615179,13.6477462138967
"[Acc.y, Temp., Mag.z, Gyro.x, Gyro.z]",33.5467162904948,18.189856676412,16.7356788739477,13.6477462138967
"[Temp., Mag.z, Gyro.x, Gyro.z]",29.4592534492445,18.1412086195285,16.7296732924764,13.6477462138967
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Pressure, Mag.y, Gyro.z]",46.1289254138908,19.5890228081196,18.1699689237902,13.6396969946501
"[Humidity, Acc.x, Acc.z, Temp., Pressure, Mag.y, Gyro.z]",42.0414625726405,19.5548236661207,18.1648434314581,13.6396969946501
"[Humidity, Acc.x, Acc.y, Temp., Pressure, Mag.y, Gyro.z]",41.9590004124485,19.5571812646726,18.1662267510578,13.6396619652354
"[Humidity, Acc.y, Acc.z, Temp., Pressure, Mag.y, Gyro.z]",41.9590004124485,19.5731480898636,18.1691619453584,13.6394840926318
"[Humidity, Acc.x, Temp., Pressure, Mag.y, Gyro.z]",37.8715375711982,19.5316276058816,18.1608731628735,13.6394840926318
"[Humidity, Acc.z, Temp., Pressure, Mag.y, Gyro.z]",37.8715375711982,19.5389489478647,18.1630457898289,13.6394840926318
"[Humidity, Acc.y, Temp., Pressure, Mag.y, Gyro.z]",37.7890754110062,19.5391751145206,18.1635531904453,13.6394840926318
"[Humidity, Temp., Pressure, Mag.y, Gyro.z]",33.7016125697559,19.5049759725217,18.1429693030637,13.6394840926318
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.y, Gyro.z]",47.2485070296435,19.6092644205069,17.8423065778763,13.6307056522161
"[Humidity, Acc.x, Acc.z, Light, Pressure, Mag.y, Gyro.z]",43.1610441883932,19.5951169015623,17.8419811378866,13.6307056522161
"[Humidity, Acc.y, Acc.z, Light, Pressure, Mag.y, Gyro.z]",43.0785820282012,19.5977086035584,17.8421619532863,13.6307056522161
"[Humidity, Acc.z, Light, Pressure, Mag.y, Gyro.z]",38.9911191869509,19.5835610846139,17.8417892989121,13.6307056522161
"[Humidity, Acc.x, Acc.y, Light, Pressure, Mag.y, Gyro.z]",43.0785820282012,19.5810150427552,17.8379629632892,13.6303119572918
"[Humidity, Acc.x, Light, Pressure, Mag.y, Gyro.z]",38.9911191869509,19.5668675238106,17.8375789554512,13.6303119572918
"[Humidity, Acc.y, Light, Pressure, Mag.y, Gyro.z]",38.9086570267589,19.5694592258067,17.8377593129103,13.6303119572918
"[Humidity, Light, Pressure, Mag.y, Gyro.z]",34.8211941855085,19.5553117068622,17.8372895628989,13.6303119572918
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.z, Gyro.z]",47.3538600297897,19.6008836081341,17.8435211451589,13.6203191940183
"[Humidity, Acc.x, Acc.z, Light, Pressure, Mag.z, Gyro.z]",43.2663971885394,19.5867360891896,17.8430091827794,13.6203191940183
"[Humidity, Acc.y, Acc.z, Light, Pressure, Mag.z, Gyro.z]",43.1839350283474,19.5893277911857,17.8432529275574,13.6203191940183
"[Humidity, Acc.z, Light, Pressure, Mag.z, Gyro.z]",39.0964721870971,19.5751802722411,17.8426347500173,13.6203191940183
"[Humidity, Acc.x, Acc.y, Light, Pressure, Mag.z, Gyro.z]",43.1839350283474,19.5726342303824,17.8394540282633,13.6199254990941
"[Humidity, Acc.x, Light, Pressure, Mag.z, Gyro.z]",39.0964721870971,19.5584867114379,17.8388175627254,13.6199254990941
"[Humidity, Acc.y, Light, Pressure, Mag.z, Gyro.z]",39.0140100269051,19.5610784134339,17.839054497795,13.6199254990941
"[Humidity, Light, Pressure, Mag.z, Gyro.z]",34.9265471856548,19.5469308944894,17.8382094744801,13.6199254990941
"[Humidity, Acc.x, Acc.y, Acc.z, Mag.x, Mag.y, Gyro.z]",41.3947964718942,18.0376463847253,16.702760722673,13.5934239747159
"[Humidity, Acc.x, Acc.z, Mag.x, Mag.y, Gyro.z]",37.3073336306438,17.9888748018329,16.7004226026374,13.5934239747159
"[Humidity, Acc.x, Acc.y, Mag.x, Mag.y, Gyro.z]",37.2248714704518,17.9906190760835,16.7003224765599,13.5932569934979
"[Humidity, Acc.y, Acc.z, Mag.x, Mag.y, Gyro.z]",37.2248714704518,18.0217716664693,16.7022439650266,13.5932110726976
"[Humidity, Acc.z, Mag.x, Mag.y, Gyro.z]",33.1374086292015,17.9730000835768,16.6996818726006,13.5932110726976
"[Humidity, Acc.x, Mag.x, Mag.y, Gyro.z]",33.1374086292015,17.9569214523911,16.6963951308993,13.5930791208942
"[Humidity, Acc.y, Mag.x, Mag.y, Gyro.z]",33.0549464690095,17.9726129259315,16.6995391411979,13.5930791208942
"[Humidity, Mag.x, Mag.y, Gyro.z]",28.9674836277592,17.923841343039,16.6885923085209,13.5930791208942
"[Acc.x, Acc.y, Acc.z, Temp., Mag.y, Gyro.x, Gyro.z]",41.7812132932332,18.2028141867342,16.6933016307817,13.5824254113331
"[Acc.x, Acc.z, Temp., Mag.y, Gyro.x, Gyro.z]",37.6937504519829,18.1539869466837,16.6892125376592,13.5824254113331
"[Acc.y, Acc.z, Temp., Mag.y, Gyro.x, Gyro.z]",37.6112882917909,18.1869394684782,16.6927359214922,13.5822125093148
"[Acc.z, Temp., Mag.y, Gyro.x, Gyro.z]",33.5238254505406,18.1381122284276,16.688477295832,13.5822125093148
"[Acc.x, Acc.y, Temp., Mag.y, Gyro.x, Gyro.z]",37.6112882917909,18.171915579945,16.6905102434039,13.5821363192179
"[Acc.x, Temp., Mag.y, Gyro.x, Gyro.z]",33.5238254505406,18.1314125216584,16.6871340984752,13.5819584466143
"[Acc.y, Temp., Mag.y, Gyro.x, Gyro.z]",33.4413632903486,18.153909429793,16.6899158727014,13.5819584466143
"[Temp., Mag.y, Gyro.x, Gyro.z]",29.3539004490983,18.1050821897425,16.6837088607405,13.5819584466143
"[Acc.x, Acc.y, Acc.z, Temp., Mag.z, Gyro.x, Gyro.y]",41.7118334487414,17.8470408981157,16.3669533631036,13.5778886021902
"[Acc.x, Acc.z, Temp., Mag.z, Gyro.x, Gyro.y]",37.6243706074911,17.7983928412322,16.3624209418572,13.5778886021902
"[Acc.y, Acc.z, Temp., Mag.z, Gyro.x, Gyro.y]",37.5419084472991,17.8311661798597,16.3664016195901,13.5776757001719
"[Acc.z, Temp., Mag.z, Gyro.x, Gyro.y]",33.4544456060488,17.7825181229761,16.361683034263,13.5776757001719
"[Acc.x, Acc.y, Temp., Mag.z, Gyro.x, Gyro.y]",37.5419084472991,17.8161422913265,16.3645382084894,13.577599510075
"[Acc.x, Temp., Mag.z, Gyro.x, Gyro.y]",33.4544456060488,17.7758184162069,16.3603136826862,13.5774216374714
"[Acc.y, Temp., Mag.z, Gyro.x, Gyro.y]",33.3719834458568,17.7981361411745,16.3639118306706,13.5774216374714
"[Temp., Mag.z, Gyro.x, Gyro.y]",29.2845206046065,17.749488084291,16.3570493332597,13.5774216374714
"[Humidity, Acc.x, Temp., Pressure, Gyro.x, Gyro.y, Gyro.z]",46.6220669340569,24.0831383809492,22.1977675677403,13.5719559456251
"[Humidity, Acc.x, Acc.y, Acc.z, Light, Pressure, Mag.x, Gyro.z]",47.33339592723,19.5917300878394,17.8381460672425,13.5499298661269
"[Humidity, Acc.x, Acc.z, Light, Pressure, Mag.x, Gyro.z]",43.2459330859797,19.5775825688949,17.8376042829393,13.5499298661269
"[Humidity, Acc.y, Acc.z, Light, Pressure, Mag.x, Gyro.z]",43.1634709257877,19.580174270891,17.8378768116381,13.5499298661269
"[Humidity, Acc.z, Light, Pressure, Mag.x, Gyro.z]",39.0760080845374,19.5660267519464,17.8372318739842,13.5499298661269
"[Humidity, Acc.x, Acc.y, Light, Pressure, Mag.x, Gyro.z]",43.1634709257877,19.5634807100877,17.8340311580268,13.5495361712027
"[Humidity, Acc.x, Light, Pressure, Mag.x, Gyro.z]",39.0760080845374,19.5493331911432,17.8333654543092,13.5495361712027
"[Humidity, Acc.y, Light, Pressure, Mag.x, Gyro.z]",38.9935459243454,19.5519248931393,17.8336326211559,13.5495361712027
"[Humidity, Light, Pressure, Mag.x, Gyro.z]",34.9060830830951,19.5377773741947,17.8327647586521,13.5495361712027
"[Acc.x, Acc.y, Acc.z, Temp., Mag.x, Gyro.x, Gyro.z]",41.8661021908197,18.19007856414,16.6682728004401,13.5339446100947
"[Acc.x, Acc.z, Temp., Mag.x, Gyro.x, Gyro.z]",37.7786393495694,18.1413069812475,16.6643946187052,13.5339446100947
"[Acc.y, Acc.z, Temp., Mag.x, Gyro.x, Gyro.z]",37.6961771893774,18.174203845884,16.6677219560007,13.5337317080764
"[Acc.z, Temp., Mag.x, Gyro.x, Gyro.z]",33.6087143481271,18.1254322629915,16.6636832370406,13.5337317080764
"[Acc.x, Acc.y, Temp., Mag.x, Gyro.x, Gyro.z]",37.6961771893774,18.1591799573508,16.6656956432121,13.5336555179795
"[Acc.x, Temp., Mag.x, Gyro.x, Gyro.z]",33.6087143481271,18.1187325562223,16.6624014523439,13.5334776453759
"[Acc.y, Temp., Mag.x, Gyro.x, Gyro.z]",33.5262521879351,18.1411738071988,16.6651134830725,13.5334776453759
"[Temp., Mag.x, Gyro.x, Gyro.z]",29.4387893466848,18.0924022243063,16.6592283484777,13.5334776453759
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Gyro.x, Gyro.y, Gyro.z]",49.3558928206925,21.8640611837867,20.1881382885443,13.5318298063372
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Pressure, Mag.z, Gyro.y]",46.059545569399,19.2088557325858,17.8248330261516,13.5269932389761
"[Humidity, Acc.x, Acc.z, Temp., Pressure, Mag.z, Gyro.y]",41.9720827281487,19.174656590587,17.8189186999886,13.5269932389761
"[Humidity, Acc.x, Acc.y, Temp., Pressure, Mag.z, Gyro.y]",41.8896205679567,19.1770141891388,17.8198297481552,13.5269582095614
"[Humidity, Acc.y, Acc.z, Temp., Pressure, Mag.z, Gyro.y]",41.8896205679567,19.1929810143298,17.8238393453907,13.5267803369578
"[Humidity, Acc.x, Temp., Pressure, Mag.z, Gyro.y]",37.8021577267064,19.1514605303478,17.8137413191567,13.5267803369578
"[Humidity, Acc.z, Temp., Pressure, Mag.z, Gyro.y]",37.8021577267064,19.1587818723309,17.81637324673,13.5267803369578
"[Humidity, Acc.y, Temp., Pressure, Mag.z, Gyro.y]",37.7196955665144,19.1590080389868,17.8158384615125,13.5267803369578
"[Humidity, Temp., Pressure, Mag.z, Gyro.y]",33.6322327252641,19.1248088969879,17.7857924215787,13.5267803369578
"[Acc.x, Acc.y, Acc.z, Temp., Mag.y, Gyro.x, Gyro.y]",41.6064804485952,17.8110936514967,16.3211210529017,13.5121008349078
"[Acc.x, Acc.z, Temp., Mag.y, Gyro.x, Gyro.y]",37.5190176073449,17.7622664114462,16.3164400715325,13.5121008349078
"[Acc.y, Acc.z, Temp., Mag.y, Gyro.x, Gyro.y]",37.4365554471529,17.7952189332407,16.3205633514883,13.5118879328895
"[Acc.z, Temp., Mag.y, Gyro.x, Gyro.y]",33.3490926059026,17.7463916931901,16.315689758428,13.5118879328895
"[Acc.x, Acc.y, Temp., Mag.y, Gyro.x, Gyro.y]",37.4365554471529,17.7801950447075,16.3186191122273,13.5118117427927
"[Acc.x, Temp., Mag.y, Gyro.x, Gyro.y]",33.3490926059026,17.7396919864209,16.3142860931333,13.511633870189
"[Acc.y, Temp., Mag.y, Gyro.x, Gyro.y]",33.2666304457106,17.7621888945555,16.3179903643015,13.511633870189
"[Temp., Mag.y, Gyro.x, Gyro.y]",29.1791676044602,17.713361654505,16.3108998603123,13.511633870189
"[Acc.x, Acc.y, Acc.z, Light, Temp., Pressure, Gyro.x, Gyro.z]",47.7198127485691,19.2141810455487,17.4748395531634,13.5052140996822
"[Acc.y, Acc.z, Light, Temp., Pressure, Gyro.x, Gyro.z]",43.5498877471268,19.2026252286003,17.4745537357988,13.5052140996822
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Pressure, Mag.x, Gyro.y]",46.0390814668393,19.1935531637137,17.820147129157,13.5043427392126
"[Humidity, Acc.x, Acc.z, Temp., Pressure, Mag.x, Gyro.y]",41.951618625589,19.1593540217149,17.8147373454251,13.5043427392126
"[Humidity, Acc.x, Acc.y, Temp., Pressure, Mag.x, Gyro.y]",41.869156465397,19.1617116202667,17.8163326096421,13.5043077097979
"[Humidity, Acc.y, Acc.z, Temp., Pressure, Mag.x, Gyro.y]",41.869156465397,19.1776784454577,17.8193120072368,13.5041298371943
"[Humidity, Acc.x, Temp., Pressure, Mag.x, Gyro.y]",37.7816936241467,19.1361579614757,17.8106930102883,13.5041298371943
"[Humidity, Acc.z, Temp., Pressure, Mag.x, Gyro.y]",37.7816936241467,19.1434793034589,17.8128135843172,13.5041298371943
"[Humidity, Acc.y, Temp., Pressure, Mag.x, Gyro.y]",37.6992314639547,19.1437054701147,17.8134262493124,13.5041298371943
"[Humidity, Temp., Pressure, Mag.x, Gyro.y]",33.6117686227044,19.1095063281159,17.7910323594175,13.5041298371943
"[Humidity, Acc.y, Acc.z, Temp., Gyro.x, Gyro.y, Gyro.z]",45.1859678192502,21.8481864655307,20.184280256913,13.5035194103139
"[Acc.x, Acc.z, Light, Temp., Pressure, Gyro.x, Gyro.z]",43.6323499073188,19.2000335266042,17.4741347600975,13.4994777301331
"[Acc.z, Light, Temp., Pressure, Gyro.x, Gyro.z]",39.4624249058764,19.1884777096557,17.4737460047106,13.4994777301331
"[Acc.x, Acc.y, Light, Temp., Pressure, Gyro.x, Gyro.z]",43.5498877471268,19.185931667797,17.4661239312407,13.4975605271388
"[Acc.y, Light, Temp., Pressure, Gyro.x, Gyro.z]",39.3799627456845,19.1743758508485,17.4657111457181,13.4975605271388
"[Acc.x, Light, Temp., Pressure, Gyro.x, Gyro.z]",39.4624249058764,19.1717841488525,17.4652793941417,13.4918241575896
"[Light, Temp., Pressure, Gyro.x, Gyro.z]",35.2924999044341,19.160228331904,17.4646747014766,13.4918241575896
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Pressure, Gyro.x, Gyro.z]",47.0152686320953,19.5455149522044,18.0893897665766,13.4847453289295
"[Humidity, Acc.x, Acc.y, Acc.z, Temp., Pressure, Mag.y, Gyro.y]",45.9541925692528,19.1973022728821,17.8182542032065,13.47866008934
"[Humidity, Acc.x, Acc.z, Temp., Pressure, Mag.y, Gyro.y]",41.8667297280025,19.1631031308832,17.8126323853141,13.47866008934
"[Humidity, Acc.x, Acc.y, Temp., Pressure, Mag.y, Gyro.y]",41.7842675678105,19.1654607294351,17.8141951770321,13.4786250599253
"[Humidity, Acc.y, Acc.z, Temp., Pressure, Mag.y, Gyro.y]",41.7842675678105,19.1814275546261,17.8173940081338,13.4784471873217
"[Humidity, Acc.x, Temp., Pressure, Mag.y, Gyro.y]",37.6968047265602,19.1399070706441,17.8083474500886,13.4784471873217
"[Humidity, Acc.z, Temp., Pressure, Mag.y, Gyro.y]",37.6968047265602,19.1472284126272,17.8105992675058,13.4784471873217
"[Humidity, Acc.y, Temp., Pressure, Mag.y, Gyro.y]",37.6143425663682,19.1474545792831,17.8110901366708,13.4784471873217
"[Humidity, Temp., Pressure, Mag.y, Gyro.y]",33.5268797251178,19.1132554372842,17.7871764008572,13.4784471873217
"[Pressure, Mag.x, Gyro.y, Gyro.z]",28.5559501069486,18.7967331296491,17.7709704835675,13.4704391271289
"[Acc.x, Acc.y, Acc.z, Temp., Mag.x, Gyro.x, Gyro.y]",41.6913693461817,17.7983580289025,16.2959530314505,13.4636200336694
"[Acc.x, Acc.z, Temp., Mag.x, Gyro.x, Gyro.y]",37.6039065049314,17.74958644601,16.2915161888882,13.4636200336694
"[Acc.y, Acc.z, Temp., Mag.x, Gyro.x, Gyro.y]",37.5214443447394,17.7824833106465,16.2954082079278,13.4634071316511
"[Acc.z, Temp., Mag.x, Gyro.x, Gyro.y]",33.4339815034891,17.733711727754,16.2907890176982,13.4634071316511
"[Acc.x, Acc.y, Temp., Mag.x, Gyro.x, Gyro.y]",37.5214443447394,17.7674594221133,16.2936298079975,13.4633309415543
"[Acc.x, Temp., Mag.x, Gyro.x, Gyro.y]",33.4339815034891,17.7270120209848,16.2894483643862,13.4631530689506
"[Acc.y, Temp., Mag.x, Gyro.x, Gyro.y]",33.3515193432971,17.7494532719613,16.2930150883214,13.4631530689506
