Modality,H_0,H_1,H_2,H_inf
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.93531940394786,73.52901389228424,36.72982873413442,19.7155020475715
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.21825336721935,73.67311811473672,37.20840780928845,20.43675319810523
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.31778904077026,74.12256203657503,36.22284493434482,20.08787355429216
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.64132818556362,73.50756413072395,37.52110538587911,21.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",146.78549409798075,76.23674536866594,38.63125653497662,21.271056096849644
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",144.04006692506633,76.93115981844957,38.87866542305935,21.271056096849644
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",144.96606634362254,75.93052935835034,37.76241732909738,21.255719074405718
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",141.22370076171376,73.65705465140967,38.31890365677247,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",141.03060659581726,73.99844082296462,38.602623306769495,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.26747742116942,74.14590319602593,38.63584727113009,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.0149759441035,76.2717699351502,35.304214197453874,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.87295693923107,75.23396301198414,36.76227361667829,20.259438211499287
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.17251722108998,75.22545790077066,37.25155604468967,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.5510288443437,73.49745295382837,37.271654710511164,20.479524516105812
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.68313238035105,73.50040766209982,36.789698484312815,19.7155020475715
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.96606634362254,73.6445118845523,37.23617162141991,20.43675319810523
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.06560201717346,74.09395580639061,36.22712216971214,20.08787355429216
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.38914116196682,73.47895790053951,37.58322401333946,21.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.3972235082647,73.37329591428889,37.00293182713362,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",143.8043307399936,78.25564744024585,35.71934695542977,19.23017151960602
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",141.0589035670792,78.9500618900295,35.734723202789645,19.23017151960602
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",141.98490298563542,77.94943142993026,33.90314847204306,18.1920853913005
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",138.2425374037266,75.35654191171427,34.006793208306476,18.19738989200165
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",138.04944323783013,75.65968629132392,34.52449304253525,18.892710438607143
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",138.28631406318226,75.82011515325296,34.65244482661167,18.9103414369977
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.03381258611637,78.32800711359725,35.2571586723613,19.379793186591034
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.89179358124392,77.25286508356406,35.05272218662556,18.8248308302383
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.19135386310285,77.24435997235058,34.253283345076085,17.7976033875984
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.56986548635658,75.51635502540829,34.21583802828011,18.438639938862188
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.7019690223639,75.52144480561266,33.3970232931054,18.30040614909253
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.98490298563542,75.66341395613222,34.12204449838773,18.395868620861602
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.08443865918633,76.13759037598304,34.26240789081667,18.046988977048535
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.40797780397966,75.49785997211943,33.823824431737144,18.477672939328297
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.41606015027753,75.33156136396157,33.954394064637974,18.57216357411814
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.16387312668073,75.28363495520102,34.00389887588183,18.61131876317572
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",144.499394082229,76.79414045966092,38.85388224160405,21.271056096849644
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",141.75396690931458,77.48855490944457,39.13263593980466,21.271056096849644
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",142.67996632787083,76.48792444934533,38.3082061645415,21.255719074405718
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",138.93760074596202,74.21444974240467,39.01522327091967,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",138.74450658006552,74.55583591395963,39.1172864721343,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",138.98137740541767,74.70329828702093,39.128373354861154,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.72887592835175,76.8291650261452,35.30819181328379,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.58685692347933,75.79135810297913,36.83546453621318,20.259438211499287
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.88641720533823,75.78285299176565,37.40425334574397,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.26492882859196,74.05484804482336,37.55603129501624,20.479524516105812
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.3970323645993,74.0578027530948,37.53676761647895,19.7155020475715
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.67996632787083,74.20190697554729,37.49793858160713,20.43675319810523
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.77950200142175,74.6513508973856,36.257027530245395,20.08787355429216
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.10304114621508,74.03635299153451,38.3474735264171,21.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.11112349251295,73.93069100528389,38.36472593727232,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.85893646891614,73.90208477509945,38.42146672569489,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",137.87777311092898,75.77992768718353,34.71114268610772,19.01703728834285
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",144.3447424344117,76.70624546704688,36.48305846203801,20.189852290104337
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",141.5993152614973,77.40065991683053,36.74556550017591,20.189852290104337
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",142.52531468005353,76.37313937290864,36.15703683103685,19.975420522856787
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",138.78294909814474,74.12655474979061,36.787284116605605,20.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",138.58985493224824,74.46794092134557,36.8005256694207,20.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",138.82672575760037,74.61540329440687,36.801911041845536,20.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.57422428053448,76.74127003353115,33.30106435818561,19.513542100566823
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.43220527566203,75.70346311036509,34.37185495586006,18.892902159596417
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.73176555752096,75.69495799915161,34.99034258818942,19.19814097389503
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.1102771807747,73.96695305220932,35.123321852477254,19.398320709360505
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.24238071678204,73.96990776048075,35.915264130039326,19.35322128632337
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.52531468005353,74.11401198293325,35.07531656395382,19.355549391359922
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.62485035360444,74.56345590477156,33.667029439538716,19.00666974754685
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.94838949839777,73.92286460404738,36.66057552058605,20.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.95647184469564,73.84279601266984,36.68136374499245,20.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.70428482109884,73.81418978248541,36.692697059886534,20.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",137.7231214631117,76.08732980367647,32.934153487344474,18.723443876764204
"[Acc.x, Acc.y, Acc.z, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",138.4181848053471,74.3715848734804,36.79235648353698,20.207368604474762
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",148.51341455254394,78.49848844736756,38.478513894843125,21.076003182396914
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",145.76798737962952,79.19290289715121,38.766617694555144,21.076003182396914
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",146.69398679818576,78.19227243705197,38.03188890936689,21.060666159952984
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",142.95162121627695,75.9187977301113,38.79960207338899,21.09351949676734
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",142.75852705038045,76.26018390166625,38.837404109547414,21.09351949676734
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.9953978757326,76.40764627472755,38.84140942007794,21.09351949676734
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.7428963986667,77.31164974340805,31.920669580973282,16.652402292191937
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.60087739379426,77.49570609068576,36.44096675669385,20.064385297046556
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.90043767565317,77.48720097947228,37.00006140281804,19.912933329140454
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.27894929890692,75.75919603253,37.06982870207483,20.28447160165308
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.41105283491424,75.76215074080143,37.206606643460326,19.52044913311877
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.69398679818576,75.90625496325393,36.99552401194193,20.2417002836525
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.79352247173668,76.35569888509224,35.30928169742535,19.892820639839428
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.11706161653,75.74070097924114,38.14660976710174,21.01231569002203
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.12514396282788,75.63503899299052,38.5177892895437,21.09351949676734
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.87295693923107,75.60643276280608,38.546167969408216,21.09351949676734
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.89179358124392,77.62533483438601,35.376893117101076,19.052634919523715
